Score,Text,Tokens,Preprocessed_Text
5,i like vernors and drink it all the time it is old fashioned drink from michigan since and the labeling was known for its lovely green and gold colors and the gnome character if you look at the can it is actually called ginger soda instead of ale and is different than typical ginger ale in taste vernors has a strong vanilla presence is smoother and more moist and sweeter than a ginger ale it is closer to a cream soda than ginger ale very good a ginger ale is more dry higher in carbonation and has a spicier bite to it vernors has grams sugar per can versus grams per can for schweppes ginger ale neither has caffeinethe recipe has changed a bit over the years mostly in the choice of sweeteners they use the same high fructose corn syrup that the costcutting mega soda companies use rather than the cane sugar they used to use the down side to that is that the corn syrup syrup drowns out some of the flavors many microbrews are using cane sugar again although it costs more to get a better taste vernors is still aged in oak barrels for years no doubt accounting for the smoothness all in all a great soda for anytime the soda is also known like other ginger drinks for its use as a home remedy for an upset stomachvernors is a regional soda and there are many areas of the country you cant find it in that is why it sells here they may be selling it in glass bottles again soon at least there is a page that says so the day i am writing this comment search at amazon for asin bjkseg to see what i mean vernors has quite a history and there are two books at amazon about the soda the first is vernors ginger ale images of america michigan isbn the second book is the vernors story from gnomes to now isbn a book about the companys marketing green and gold packaging with the famous gnome and vernors fans,"['like', 'vernors', 'drink', 'time', 'old', 'fashioned', 'drink', 'michigan', 'since', 'labeling', 'known', 'lovely', 'green', 'gold', 'color', 'gnome', 'character', 'look', 'actually', 'called', 'ginger', 'soda', 'instead', 'ale', 'different', 'typical', 'ginger', 'ale', 'taste', 'vernors', 'strong', 'vanilla', 'presence', 'smoother', 'moist', 'sweeter', 'ginger', 'ale', 'closer', 'cream', 'soda', 'ginger', 'ale', 'good', 'ginger', 'ale', 'dry', 'higher', 'carbonation', 'spicier', 'bite', 'vernors', 'gram', 'sugar', 'per', 'versus', 'gram', 'per', 'schweppes', 'ginger', 'ale', 'neither', 'caffeinethe', 'recipe', 'changed', 'bit', 'year', 'mostly', 'choice', 'sweetener', 'use', 'high', 'fructose', 'corn', 'syrup', 'costcutting', 'mega', 'soda', 'company', 'use', 'rather', 'cane', 'sugar', 'used', 'use', 'side', 'corn', 'syrup', 'syrup', 'drowns', 'flavor', 'many', 'microbrews', 'using', 'cane', 'sugar', 'although', 'cost', 'get', 'better', 'taste', 'vernors', 'still', 'aged', 'oak', 'barrel', 'year', 'doubt', 'accounting', 'smoothness', 'great', 'soda', 'anytime', 'soda', 'also', 'known', 'like', 'ginger', 'drink', 'use', 'home', 'remedy', 'upset', 'stomachvernors', 'regional', 'soda', 'many', 'area', 'country', 'cant', 'find', 'sell', 'may', 'selling', 'glass', 'bottle', 'soon', 'least', 'page', 'say', 'day', 'writing', 'comment', 'search', 'amazon', 'asin', 'bjkseg', 'see', 'mean', 'vernors', 'quite', 'history', 'two', 'book', 'amazon', 'soda', 'first', 'vernors', 'ginger', 'ale', 'image', 'america', 'michigan', 'isbn', 'second', 'book', 'vernors', 'story', 'gnome', 'isbn', 'book', 'company', 'marketing', 'green', 'gold', 'packaging', 'famous', 'gnome', 'vernors', 'fan']",like vernors drink time old fashioned drink michigan since labeling known lovely green gold color gnome character look actually called ginger soda instead ale different typical ginger ale taste vernors strong vanilla presence smoother moist sweeter ginger ale closer cream soda ginger ale good ginger ale dry higher carbonation spicier bite vernors gram sugar per versus gram per schweppes ginger ale neither caffeinethe recipe changed bit year mostly choice sweetener use high fructose corn syrup costcutting mega soda company use rather cane sugar used use side corn syrup syrup drowns flavor many microbrews using cane sugar although cost get better taste vernors still aged oak barrel year doubt accounting smoothness great soda anytime soda also known like ginger drink use home remedy upset stomachvernors regional soda many area country cant find sell may selling glass bottle soon least page say day writing comment search amazon asin bjkseg see mean vernors quite history two book amazon soda first vernors ginger ale image america michigan isbn second book vernors story gnome isbn book company marketing green gold packaging famous gnome vernors fan
5,if you want to find a good flavor substitute for maple syrup barley malt or brown rice syrup this will do nicely i use madhavas agave nectar in my baked goods all the time and am always pleased with the results at the time im writing this amazon was out of stock as a vendor however when it was in stock it was priced well for the packother than baking ive used it to top waffles pancakes and in small doses teaspoon added it to oatmeal a little goes a long wayusing agave nectar use to less agave nectar than you would another sweetener depending on your taste and the recipe recipes with dried fruit need much less cut the heat in the oven by degrees f if there is oil in the recipe cut it by alternately use a tablespoon or two of sifted coconut flour to absorb more of the liquid just dont use too much or your recipe will be dry additionally when baking make sure to mix it with the wet ingredients prior to adding it to the dry most bakers might already know this but remember to read recipes first because sugar is typically added with dry ingredients unless beaten with butter firstagave nectar does not crystalize like other sugars do so you wont be able to substitute it for corn syrup in making hard candy however i highly recommend it for baking it makes everything moisterif you are looking for less caramel flavor youll need to use the light version of this product equally good in all applications,"['want', 'find', 'good', 'flavor', 'substitute', 'maple', 'syrup', 'barley', 'malt', 'brown', 'rice', 'syrup', 'nicely', 'use', 'madhavas', 'agave', 'nectar', 'baked', 'good', 'time', 'always', 'pleased', 'result', 'time', 'im', 'writing', 'amazon', 'stock', 'vendor', 'however', 'stock', 'priced', 'well', 'packother', 'baking', 'ive', 'used', 'top', 'waffle', 'pancake', 'small', 'dos', 'teaspoon', 'added', 'oatmeal', 'little', 'go', 'long', 'wayusing', 'agave', 'nectar', 'use', 'le', 'agave', 'nectar', 'would', 'another', 'sweetener', 'depending', 'taste', 'recipe', 'recipe', 'dried', 'fruit', 'need', 'much', 'le', 'cut', 'heat', 'oven', 'degree', 'f', 'oil', 'recipe', 'cut', 'alternately', 'use', 'tablespoon', 'two', 'sifted', 'coconut', 'flour', 'absorb', 'liquid', 'dont', 'use', 'much', 'recipe', 'dry', 'additionally', 'baking', 'make', 'sure', 'mix', 'wet', 'ingredient', 'prior', 'adding', 'dry', 'baker', 'might', 'already', 'know', 'remember', 'read', 'recipe', 'first', 'sugar', 'typically', 'added', 'dry', 'ingredient', 'unless', 'beaten', 'butter', 'firstagave', 'nectar', 'crystalize', 'like', 'sugar', 'wont', 'able', 'substitute', 'corn', 'syrup', 'making', 'hard', 'candy', 'however', 'highly', 'recommend', 'baking', 'make', 'everything', 'moisterif', 'looking', 'le', 'caramel', 'flavor', 'youll', 'need', 'use', 'light', 'version', 'product', 'equally', 'good', 'application']",want find good flavor substitute maple syrup barley malt brown rice syrup nicely use madhavas agave nectar baked good time always pleased result time im writing amazon stock vendor however stock priced well packother baking ive used top waffle pancake small dos teaspoon added oatmeal little go long wayusing agave nectar use le agave nectar would another sweetener depending taste recipe recipe dried fruit need much le cut heat oven degree f oil recipe cut alternately use tablespoon two sifted coconut flour absorb liquid dont use much recipe dry additionally baking make sure mix wet ingredient prior adding dry baker might already know remember read recipe first sugar typically added dry ingredient unless beaten butter firstagave nectar crystalize like sugar wont able substitute corn syrup making hard candy however highly recommend baking make everything moisterif looking le caramel flavor youll need use light version product equally good application
4,good quality nectar very tastyhowever i was expecting fluid ounces not ounces in weighti find that ounces in weight makes about fluid ounces,"['good', 'quality', 'nectar', 'tastyhowever', 'expecting', 'fluid', 'ounce', 'ounce', 'weighti', 'find', 'ounce', 'weight', 'make', 'fluid', 'ounce']",good quality nectar tastyhowever expecting fluid ounce ounce weighti find ounce weight make fluid ounce
5,first time ive ever used agave nectar and it is great keeps the blood sugar stable great buy also,"['first', 'time', 'ive', 'ever', 'used', 'agave', 'nectar', 'great', 'keep', 'blood', 'sugar', 'stable', 'great', 'buy', 'also']",first time ive ever used agave nectar great keep blood sugar stable great buy also
5,this sweetner is the best it brings out the true flavors in what ever you add it to and it has great health benefts,"['sweetner', 'best', 'brings', 'true', 'flavor', 'ever', 'add', 'great', 'health', 'benefts']",sweetner best brings true flavor ever add great health benefts
5,i love this stuff it sweetens without affecting the blood glucose levels now if i could only figure out how to make tequila i would be set just kidding,"['love', 'stuff', 'sweetens', 'without', 'affecting', 'blood', 'glucose', 'level', 'could', 'figure', 'make', 'tequila', 'would', 'set', 'kidding']",love stuff sweetens without affecting blood glucose level could figure make tequila would set kidding
5,i finally have found a natural sugar substitute that has the added benefit of having a low glycemic index agave is delicious i have recommended it to many friends and it is very economical to purchase the oz bottles,"['finally', 'found', 'natural', 'sugar', 'substitute', 'added', 'benefit', 'low', 'glycemic', 'index', 'agave', 'delicious', 'recommended', 'many', 'friend', 'economical', 'purchase', 'oz', 'bottle']",finally found natural sugar substitute added benefit low glycemic index agave delicious recommended many friend economical purchase oz bottle
4,i used to buy the wholesome sweetners agave and like it a little better but switched because it became too expensive so this is the cheeper option the taste is the same but it seems a little less sweet because i find i have to use more of it to get the right sweetness in my coffee i dont like the container it doesnt pour well so i have to pour it into a better squeeze bottle so that i dont have a sticky mess on my counter every day its fine for the price i continue to have it shipped to me every other month,"['used', 'buy', 'wholesome', 'sweetners', 'agave', 'like', 'little', 'better', 'switched', 'became', 'expensive', 'cheeper', 'option', 'taste', 'seems', 'little', 'le', 'sweet', 'find', 'use', 'get', 'right', 'sweetness', 'coffee', 'dont', 'like', 'container', 'doesnt', 'pour', 'well', 'pour', 'better', 'squeeze', 'bottle', 'dont', 'sticky', 'mess', 'counter', 'every', 'day', 'fine', 'price', 'continue', 'shipped', 'every', 'month']",used buy wholesome sweetners agave like little better switched became expensive cheeper option taste seems little le sweet find use get right sweetness coffee dont like container doesnt pour well pour better squeeze bottle dont sticky mess counter every day fine price continue shipped every month
5,i love using this to sweeten tea coffee etc it tastes much better than other low glycemic sweeteners there is no bitter aftertaste,"['love', 'using', 'sweeten', 'tea', 'coffee', 'etc', 'taste', 'much', 'better', 'low', 'glycemic', 'sweetener', 'bitter', 'aftertaste']",love using sweeten tea coffee etc taste much better low glycemic sweetener bitter aftertaste
5,i ordered this product two times now and have been very happy with both the delivery and the product it works great for cooking baking and as a substitute sugar in my chai lattes,"['ordered', 'product', 'two', 'time', 'happy', 'delivery', 'product', 'work', 'great', 'cooking', 'baking', 'substitute', 'sugar', 'chai', 'latte']",ordered product two time happy delivery product work great cooking baking substitute sugar chai latte
5,i really like this product and taste great with the coffee or tea and i have lost weight by cutting the sugar and replacing it with the honey and agave nectar,"['really', 'like', 'product', 'taste', 'great', 'coffee', 'tea', 'lost', 'weight', 'cutting', 'sugar', 'replacing', 'honey', 'agave', 'nectar']",really like product taste great coffee tea lost weight cutting sugar replacing honey agave nectar
